number,contractName,name,address,position,banking,bonus,status,lastUpdate,connected,overflow,shape,totalStands,mainStands,overflowStands,snapshot_time
279,toulouse,00279 - CASSELARDIT - ESPAGNO,AV DE CASSELARDIT / ANGLE AV DU PR GUY ESPAGNO,"{'latitude': 43.613555, 'longitude': 1.401417}",False,False,OPEN,2025-06-24T08:36:42Z,True,False,,"{'availabilities': {'bikes': 15, 'stands': 1, 'mechanicalBikes': 14, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 15, 'stands': 1, 'mechanicalBikes': 14, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
88,toulouse,00088 - LASCROSSES - DUPORTAL,17T BD LASCROSSES,"{'latitude': 43.61009, 'longitude': 1.434974}",True,False,OPEN,2025-06-24T08:39:43Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 15, 'mechanicalBikes': 8, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 8, 'stands': 15, 'mechanicalBikes': 8, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",,2025-06-24T10:40:30.138289
251,toulouse,00251 - JOLIMONT MÉTRO,26 AV LEON BLUM ANGLE RUE LEON JOUHAUX,"{'latitude': 43.61432, 'longitude': 1.461721}",False,False,OPEN,2025-06-24T08:38:32Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 14}","{'availabilities': {'bikes': 0, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 14}",,2025-06-24T10:40:30.138289
333,toulouse,00333 - CHEMIN DE TOURNEFEUILLE - LESBRE,"Parking carrefour, chemin de Tournefeuille / impasse Michel Lesbre","{'latitude': 43.597281, 'longitude': 1.369665}",False,False,OPEN,2025-06-24T08:36:57Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 5, 'mechanicalBikes': 2, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 6, 'stands': 5, 'mechanicalBikes': 2, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
226,toulouse,00226 - CASSELARDIT - FONTAINES,FACE 287 RUE DES FONTAINES ANGLE AV DE CASSELARDIT,"{'latitude': 43.604159, 'longitude': 1.407267}",False,False,OPEN,2025-06-24T08:34:50Z,True,False,,"{'availabilities': {'bikes': 12, 'stands': 4, 'mechanicalBikes': 12, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}","{'availabilities': {'bikes': 12, 'stands': 4, 'mechanicalBikes': 12, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}",,2025-06-24T10:40:30.138289
91,toulouse,00091 - ARCOLE - BALANCE,48 BD D'ARCOLE,"{'latitude': 43.611556, 'longitude': 1.439662}",False,False,OPEN,2025-06-24T08:38:28Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 18, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}","{'availabilities': {'bikes': 1, 'stands': 18, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}",,2025-06-24T10:40:30.138289
308,toulouse,00308 - SEPT DENIERS - TROÈNES,Carrefour des Troènes - 76 chemin des Sept Deniers,"{'latitude': 43.620967, 'longitude': 1.412027}",False,False,OPEN,2025-06-24T08:36:14Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 5, 'mechanicalBikes': 6, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 7, 'stands': 5, 'mechanicalBikes': 6, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
122,toulouse,00122 - PASSERELLE HAEDENS,57 BD DE L EMBOUCHURE,"{'latitude': 43.613504, 'longitude': 1.430339}",False,False,OPEN,2025-06-24T08:30:34Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 15, 'mechanicalBikes': 4, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 4, 'stands': 15, 'mechanicalBikes': 4, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",,2025-06-24T10:40:30.138289
185,toulouse,00185 - ROUBICHOU - ARLES,30 RUE ROUBICHOU,"{'latitude': 43.627108, 'longitude': 1.465538}",False,False,OPEN,2025-06-24T08:32:40Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 11, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 3, 'stands': 11, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",,2025-06-24T10:40:30.138289
27,toulouse,00027 - TOUNIS - PONT NEUF,20 M APRES 122 QUAI DE TOUNIS,"{'latitude': 43.598966, 'longitude': 1.440387}",False,False,OPEN,2025-06-24T08:36:15Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 15, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}","{'availabilities': {'bikes': 1, 'stands': 15, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}",,2025-06-24T10:40:30.138289
220,toulouse,00220 -  MIRAIL UNIVERSITÉ MÉTRO,3 RUE DE L'UNIVERSITE,"{'latitude': 43.574466, 'longitude': 1.402211}",True,False,OPEN,2025-06-24T08:36:03Z,True,False,,"{'availabilities': {'bikes': 14, 'stands': 3, 'mechanicalBikes': 10, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 14, 'stands': 3, 'mechanicalBikes': 10, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",,2025-06-24T10:40:30.138289
209,toulouse,00209 - BAROUX - DARASSE,4 AV LUCIEN BAROUX,"{'latitude': 43.589557, 'longitude': 1.4789}",False,False,OPEN,2025-06-24T08:37:20Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 16, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 2, 'stands': 16, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
78,toulouse,00078 - ST - CYPRIEN - MÉTRO DARRÉ,14 PL INTERIEURE ST CYPRIEN,"{'latitude': 43.598124, 'longitude': 1.431382}",True,False,OPEN,2025-06-24T08:38:39Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 11, 'mechanicalBikes': 4, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}","{'availabilities': {'bikes': 5, 'stands': 11, 'mechanicalBikes': 4, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}",,2025-06-24T10:40:30.138289
310,toulouse,00310 - DALI-BONIN,"3, rue Louis Bonin","{'latitude': 43.626244, 'longitude': 1.411083}",False,False,OPEN,2025-06-24T08:39:06Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 1, 'mechanicalBikes': 2, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 11, 'stands': 1, 'mechanicalBikes': 2, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
337,toulouse,00337 -CHIRAC - HEREDIA,"1, rue David Elbaz","{'latitude': 43.612555, 'longitude': 1.467544}",False,False,OPEN,2025-06-24T08:31:06Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 9, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 3, 'stands': 9, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
26,toulouse,00026 - DALBADE - PARADOUX,9 RUE HENRY DE GORSSE,"{'latitude': 43.597941, 'longitude': 1.443002}",False,False,OPEN,2025-06-24T08:34:46Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 12, 'mechanicalBikes': 4, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}","{'availabilities': {'bikes': 7, 'stands': 12, 'mechanicalBikes': 4, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}",,2025-06-24T10:40:30.138289
230,toulouse,00230 - UT3 - CHAMPS MAGNETIQUES,141 AV DE RANGUEIL,"{'latitude': 43.567307, 'longitude': 1.467715}",False,False,OPEN,2025-06-24T08:38:37Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 10, 'mechanicalBikes': 6, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 8, 'stands': 10, 'mechanicalBikes': 6, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
382,toulouse,00382 - LIFFARD - SAINT SIMON,"Face 66, chemin de Liffard","{'latitude': 43.564413, 'longitude': 1.375571}",False,False,OPEN,2025-06-24T08:39:21Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 1, 'mechanicalBikes': 7, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 11, 'stands': 1, 'mechanicalBikes': 7, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
149,toulouse,00149 - BD DES MINIMES - RAISIN,FACE 2 CHEMIN DU RAISIN,"{'latitude': 43.61539, 'longitude': 1.448573}",False,False,OPEN,2025-06-24T08:39:47Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 16, 'mechanicalBikes': 5, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}","{'availabilities': {'bikes': 5, 'stands': 16, 'mechanicalBikes': 5, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}",,2025-06-24T10:40:30.138289
59,toulouse,00059 - CONCORDE - PRINTEMPS,61 RUE DE LA CONCORDE,"{'latitude': 43.613442, 'longitude': 1.446395}",False,False,OPEN,2025-06-24T08:39:38Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 0, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
42,toulouse,00042 - ESCANDE - DAURIAC,3 BD PR LEOPOLD ESCANDE / FACE ASSURANCE MALADIE HG,"{'latitude': 43.601607, 'longitude': 1.456158}",False,False,OPEN,2025-06-24T08:39:42Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
107,toulouse,00107 - LASCROSSE - SÉBASTOPOL,1 RUE DE SEBASTOPOL,"{'latitude': 43.60962, 'longitude': 1.430401}",False,False,OPEN,2025-06-24T08:39:22Z,True,False,,"{'availabilities': {'bikes': 16, 'stands': 10, 'mechanicalBikes': 13, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 27}","{'availabilities': {'bikes': 16, 'stands': 10, 'mechanicalBikes': 13, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 27}",,2025-06-24T10:40:30.138289
246,toulouse,00246 - WAGNER - BRUNHES,29 BD RICHARD WAGNER ANGLE BD JEAN BRUNHES,"{'latitude': 43.603842, 'longitude': 1.420002}",False,False,OPEN,2025-06-24T08:33:57Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
219,toulouse,00219 - RTE DE BLAGNAC - PUCCINI,35 RUE GIACOMO PUCCINI,"{'latitude': 43.614514, 'longitude': 1.411161}",False,False,OPEN,2025-06-24T08:39:46Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 0, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
163,toulouse,00163 - BEDOUCE - MARNE,115 AV ALBERT BEDOUCE,"{'latitude': 43.581506, 'longitude': 1.462341}",False,False,OPEN,2025-06-24T08:35:48Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
99,toulouse,00099 - METZ - REMPART ST-ÉTIENNE,7 RUE DU REMPART ST ETIENNE,"{'latitude': 43.6008250248339, 'longitude': 1.45065484986121}",False,False,OPEN,2025-06-24T08:39:41Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 9, 'mechanicalBikes': 3, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}","{'availabilities': {'bikes': 7, 'stands': 9, 'mechanicalBikes': 3, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}",,2025-06-24T10:40:30.138289
267,toulouse,00267 - GONIN - GÉNIN,2 IMP GASTON GENIN ANGLE RUE CLAUDE GONIN,"{'latitude': 43.573895, 'longitude': 1.483924}",False,False,OPEN,2025-06-24T08:36:27Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 9, 'mechanicalBikes': 4, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}","{'availabilities': {'bikes': 4, 'stands': 9, 'mechanicalBikes': 4, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}",,2025-06-24T10:40:30.138289
113,toulouse,00113 - DUMÉRIL - LAMARCK,FACE 58 RUE DUMERIL,"{'latitude': 43.592349, 'longitude': 1.449015}",False,False,OPEN,2025-06-24T08:34:41Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 19, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 1, 'stands': 19, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
317,toulouse,00317 - GAUSSEN - CROIX-BÉNITE,"Face, 22 - 24 boulevard Henri Gaussen","{'latitude': 43.662024, 'longitude': 1.434622}",False,False,OPEN,2025-06-24T08:35:45Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 10, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 1, 'stands': 10, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
133,toulouse,00133 - MINIMES C.NOUGARO MÉTRO,71 AV DES MINIMES,"{'latitude': 43.620693, 'longitude': 1.435612}",True,False,OPEN,2025-06-24T08:38:40Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 19, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}","{'availabilities': {'bikes': 2, 'stands': 19, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}",,2025-06-24T10:40:30.138289
352,toulouse,00352 - MONTAUDRAN GARE,"10, avenue de l’aérodrome de Montaudran","{'latitude': 43.573248, 'longitude': 1.48022}",True,False,OPEN,2025-06-24T08:37:26Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 5, 'mechanicalBikes': 1, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 6, 'stands': 5, 'mechanicalBikes': 1, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
148,toulouse,00148 - COLLIGNON - RAISIN,16 AV DE COLLIGNON,"{'latitude': 43.617712, 'longitude': 1.445142}",False,False,OPEN,2025-06-24T08:36:34Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",,2025-06-24T10:40:30.138289
335,toulouse,00335 - COLONNE - REILLE,"Face 5, rue Maréchal Honoré Reille","{'latitude': 43.609218, 'longitude': 1.459543}",False,False,OPEN,2025-06-24T08:36:50Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 10, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 1, 'stands': 10, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
283,toulouse,00283 - TROIS COCUS MÉTRO,12 RUE DU COL PAUL PAILLOLE PL MICOULEAU,"{'latitude': 43.638055, 'longitude': 1.444344}",False,False,OPEN,2025-06-24T08:32:38Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 6, 'mechanicalBikes': 6, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 10, 'stands': 6, 'mechanicalBikes': 6, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
167,toulouse,00167 - LAPUJADE - FLANDRES,RUE LAPUJADE / ANGLE RUE DES FLANDRES,"{'latitude': 43.624202, 'longitude': 1.454685}",False,False,OPEN,2025-06-24T08:36:16Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 10, 'mechanicalBikes': 2, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 7, 'stands': 10, 'mechanicalBikes': 2, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
205,toulouse,00205 - RIEUX - COTTAGES,58 AV DES COTTAGES,"{'latitude': 43.585924, 'longitude': 1.475057}",False,False,OPEN,2025-06-24T08:37:18Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 13, 'mechanicalBikes': 5, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 5, 'stands': 13, 'mechanicalBikes': 5, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
265,toulouse,00265 - RTE DE SEYSSES - LONDRES,PASSAGE DU CANAL DE BORDELONGUE FACE 251 RTE DE SEYSSES,"{'latitude': 43.568038, 'longitude': 1.413363}",False,False,OPEN,2025-06-24T08:39:24Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 8, 'mechanicalBikes': 2, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 7, 'stands': 8, 'mechanicalBikes': 2, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
86,toulouse,00086 - HÉRACLÈS - BÉARNAIS,23 RUE DU BEARNAIS,"{'latitude': 43.608004, 'longitude': 1.428585}",False,False,OPEN,2025-06-24T08:35:06Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
66,toulouse,00066 - JARDIN ROYAL,RUE DU 8 MAI 1945 / FACE JARDIN ROYAL,"{'latitude': 43.596419, 'longitude': 1.45104}",False,False,OPEN,2025-06-24T08:38:43Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 23}","{'availabilities': {'bikes': 3, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 23}",,2025-06-24T10:40:30.138289
34,toulouse,00034 - STRASBOURG - BOSC,15 RUE JOSEPH BOSC,"{'latitude': 43.609766, 'longitude': 1.445681}",False,False,OPEN,2025-06-24T08:39:01Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}","{'availabilities': {'bikes': 3, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}",,2025-06-24T10:40:30.138289
314,toulouse,00314 - EGLISE DE LALANDE,,"{'latitude': 43.646547, 'longitude': 1.431152}",False,False,OPEN,2025-06-24T08:38:05Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 4, 'mechanicalBikes': 5, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 8, 'stands': 4, 'mechanicalBikes': 5, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
240,toulouse,00240 - PLACE JOB,FACE 103 BIS ROUTE DE BLAGNAC,"{'latitude': 43.616945, 'longitude': 1.408383}",False,False,OPEN,2025-06-24T08:38:27Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 11, 'mechanicalBikes': 5, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 5, 'stands': 11, 'mechanicalBikes': 5, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
119,toulouse,00119 - BRIENNE - CHAPOU,129 ALL DE BRIENNE,"{'latitude': 43.610005, 'longitude': 1.419568}",False,False,OPEN,2025-06-24T08:38:14Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 20, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 24}","{'availabilities': {'bikes': 2, 'stands': 20, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 24}",,2025-06-24T10:40:30.138289
